阳光,yángguāng,Danh từ,"Ánh nắng, ánh mặt trời",早晨的阳光照在窗户上。,Zǎochén de yángguāng zhào zài c,Ánh nắng buổi sáng chiếu lên cửa sổ.
要是,yàoshì,Liên từ,"Nếu như, nếu mà",要是明天不下雨，我们就去爬山。,"Yàoshi míngtiān xiàyǔ, wǒmen jiù b","Nếu ngày mai trời không mưa, chúng ta sẽ đi leo núi."
衣架,yījià,Danh từ,"Móc treo quần áo, giá treo quầ",请把衣服挂在衣架上。,Qǐng bǎ yīfu guà zài yījià shàng,Xin hãy treo quần áo lên móc áo.
一切,yīqiè,Đại từ,"Tất cả, mọi thứ",一切都很顺利。,Yīqiè dōu hěn shùnlì,Mọi thứ đều rất suôn sẻ.
已,yǐ,Phó từ,"Đã, rồi",我们的计划已完成。,Wǒmen de jìhuà yǐ wánchéng,Kế hoạch của chúng tôi đã hoàn thành.
以来,yǐlái,Danh từ,Kể từ (một thời điểm nào đó),去年以来，他一直住在北京。,"Qùnián yǐlái, tā yīzhí zhù zài Běijīn","Kể từ năm ngoái đến nay, anh ấy vẫn sống ở Bắc Kinh."
一方面,yīfāngmiàn,Liên từ,"Một mặt, một phương diện",一方面我很想去，另一方面我又没时,"Yī fāngmiàn wǒ hěn xiǎng qù, lìng","Một mặt tôi rất muốn đi, nhưng mặt khác lại không có thờ"
艺术,yìshù,Danh từ,Nghệ thuật,他对艺术很有兴趣。,Tā duì yìshù hěn yǒu xìngqù,Anh ấy rất có hứng thú với nghệ thuật.
意外,yìwài,Tính từ,"Bất ngờ, ngoài ý muốn",这完全是个意外。,Zhè wánquán shìgè yìwài,Đây hoàn toàn là một sự cố bất ngờ.
意义,yìyì,Danh từ,Ý nghĩa,这项工作非常有意义。,Zhè xiàng gōngzuò fēicháng yǒu yì,Công việc này vô cùng có ý nghĩa.
因此,yīncǐ,Liên từ,"Do đó, vì vậy, cho nên",他每天都坚持练习，因此进步非常快,"Tā měi tiān dōu jiānchí liànxí, yīncǐ","Cậu ấy ngày nào cũng kiên trì luyện tập, vì vậy tiến bộ rấ"
银,yín,Danh từ,"Bạc (kim loại); màu bạc, tiền",她戴着一个银戒指。,Tā dàizhe yīgè yín zhǐjiē,Cô ấy đeo một chiếc nhẫn bạc.
银牌,yínpái,Danh từ,Huy chương bạc,她赢得了奥运银牌。,Tā yíngdéle Àoyùn yínpái,Cô ấy đã giành được huy chương bạc Olympic.
印象,yìnxiàng,Danh từ,Ấn tượng,她给我留下了深刻的印象。,Tā gěi wǒ liúxiàle shēnkè de yìnxià,Cô ấy để lại cho tôi một ấn tượng sâu sắc.
应当,yīngdāng,Động từ,"Nên, phải, cần phải",我们应当互相帮助。,Wǒmen yīngdāng hùxiāng bāngzh,Chúng ta nên giúp đỡ lẫn nhau.
迎接,yíngjiē,Động từ,"Đón, nghênh đón, chào đón",我们去机场迎接客人。,Wǒmen qù jīchǎng yíngjiē kèren,Chúng tôi đến sân bay để đón khách.
营养,yíngyǎng,Danh từ,"Dinh dưỡng, có dinh dưỡng",这种食物很有营养。,Zhè zhǒng shíwù hěn yǒu yíngyǎn,Loại thực phẩm này rất có dinh dưỡng.
贏,yíng,Động từ,"Thắng, giành chiến thắng",我们队赢了比赛。,Wǒmen duì yíngle bǐsài,Đội của chúng tôi đã thắng trận đấu.
影视,yǐngshì,Danh từ,Điện ảnh và truyền hình,他致力于影视行业。,Tā zhìlì yú yǐngshì hángyè,Anh ấy cống hiến cho ngành công nghiệp điện ảnh và tru
应用,yìngyòng,Động từ,"Ứng dụng, vận dụng",我们要把学到的知识应用到实践中。,Wǒmen yào bǎ xuédào de zhīshi y,Chúng ta phải áp dụng kiến thức đã học vào thực tế.
优点,yōudiǎn,Danh từ,"Ưu điểm, điểm tốt, điểm mạnh",每个人都有自己的优点。,Měi gèrén dōu yǒu zìjǐ de yōudiǎn,Mỗi người đều có ưu điểm riêng của mình.
优势,yōushì,Danh từ,"Lợi thế, ưu thế",他在英语方面有优势。,Tā zài Yīngyǔ fāngmiàn yǒu yōush,Anh ấy có lợi thế về tiếng Anh.
由,yóu,Giới từ,"Do, bởi, từ",这件事由我负责。,Zhè jiàn shì yóu wǒ fùzé,Việc này do tôi phụ trách.
由于,yóuyú,Liên từ,"Do, bởi vì",由于下雨，比赛被取消了。,"Yóuyú xià yǔ, bǐsài bèi qǔxiāo le","Do trời mưa, trận đấu đã bị hủy bỏ."
邮件,yóujiàn,Danh từ,Thư điện tử (Email),我给你发了一封邮件。,Wǒ gěi nǐ fāle yī fēng yóujiàn,Tôi đã gửi cho bạn một email.
邮票,yóupiào,Danh từ,Tem thư,他喜欢收集世界各地的邮票。,Tā xǐhuān shōují shìjiè gèdì de yóu,Anh ấy thích sưu tầm tem từ khắp nơi trên thế giới.
邮箱,yóuxiāng,Danh từ,Hộp thư,请把信件投入邮箱。,Qǐng bǎ xìnjiàn tóurù yóuxiāng,Vui lòng bỏ thư vào hộp thư.
游,yóu,Động từ,"Bơi, đi chơi, du lịch",我们去公园游玩。,Wǒmen qù gōngyuán yóuwán,Chúng tôi đi chơi ở công viên.
游戏,yóuxì,Danh từ,Trò chơi,孩子们在玩游戏。,Háizi men zài wán yóuxì,Bọn trẻ đang chơi trò chơi.
游泳,yóuyǒng,Động từ,Bơi lội,她周末喜欢去游泳。,Tā zhōumò xǐhuān qù yóuyǒng,Cô ấy thích đi bơi vào cuối tuần.
有的是,yǒu de shì,Cụm ĐT,"Có rất nhiều, có đủ",别担心，时间有的是。,"Bié dānxīn, shíjiān yǒu de shì","Đừng lo, có rất nhiều thời gian."
有利,yǒulì,Tính từ,"Có lợi, có ích",这项政策对农民很有利。,Zhè xiàng zhèngcè duì nóngmín h,Chính sách này rất có lợi cho nông dân.
有效,yǒuxiào,Tính từ,"Có hiệu lực, hiệu quả",这张优惠券三天内有效。,Zhè zhāng yōuhuìquàn sān tiān nè,Phiếu giảm giá này có hiệu lực trong vòng ba ngày.
预报,yùbào,Động từ,Dự báo,老师预报了下周的考试内容。,Lǎoshī yùbào le xià zhōu de kǎosh,Giáo viên báo trước nội dung kiểm tra tuần sau.
预防,yùfáng,Động từ,"Phòng ngừa, đề phòng",我们要预防感冒。,Wǒmen yào yùfáng gǎnmào,Chúng ta cần phòng ngừa cảm cúm.
预计,yùjì,Động từ,"Dự tính, dự kiến",预计他将于下周到达。,Yùjì tā jiāng yú xià zhōu dàodá,Dự kiến anh ấy sẽ đến vào tuần tới.
预习,yùxí,Động từ,"Xem trước bài, chuẩn bị bài",学生应该在课前预习新课。,Xuéshēng yīnggāi zài kè qián yùxí,Học sinh nên xem trước bài học mới trước khi lên lớp.
员(服务员),yuán (fúwùy,Danh từ,Nhân viên (phục vụ),服务员很快给我们上了菜。,Fúwùyuán hěn kuài gěi wǒmen sh,Người phục vụ nhanh chóng mang thức ăn ra cho chúng
员工,yuángōng,Danh từ,Nhân viên,公司的员工都很努力。,Gōngsī de yuángōng dōu hěn nǔlì,Nhân viên của công ty đều rất chăm chỉ.
愿望,yuànwàng,Danh từ,"Nguyện vọng, ước muốn",他的愿望终于实现了。,Tā de yuànwàng zhōngyú shíxiàn l,Ước muốn của anh ấy cuối cùng cũng trở thành hiện thự
约,yuē,Động từ,"Hẹn, ước hẹn",我约了朋友明天见面。,Wǒ yuēle péngyǒu míngtiān jiànmi,Tôi đã hẹn gặp bạn bè vào ngày mai.
乐队,yuèduì,Danh từ,Ban nhạc,学校的乐队要参加表演。,Xuéxiào de yuèduì yào cānjiā biǎo,Ban nhạc của trường sẽ tham gia buổi biểu diễn.
运输,yùnshū,Động từ,"Vận chuyển, chuyên chở",货物正在通过卡车运输。,Huòwù zhèngzài tōngguò kǎchē yù,Hàng hóa đang được vận chuyển bằng xe tải.
杂志,zázhì,Danh từ,Tạp chí,航空运输的速度最快。,Wǒ xǐhuān yuèdú shíshàng zázhì,Tôi thích đọc tạp chí thời trang.
早已,zǎoyǐ,Phó từ,"Đã sớm, từ lâu",我早已把这件事忘了。,Wǒ zǎoyǐ bǎ zhè jiàn shì wàngle,Tôi đã quên chuyện này từ lâu rồi.
造,zào,Động từ,"Chế tạo, xây dựng",这座桥是去年建造的。,Zhè zuò qiáo shì qùnián jiànzào de,Cây cầu này được xây dựng vào năm ngoái.
造成,zàochéng,Động từ,"Gây ra, tạo thành",事故造成了交通堵塞。,Shìgù zàochéngle jiāotōng dǔsè,Vụ tai nạn đã gây ra tắc nghẽn giao thông.
责任,zérèn,Danh từ,"Trách nhiệm, phụ trách",他负责这次活动。,Tā fùzé zhè cì huódòng,Anh ấy phụ trách hoạt động lần này.
增加,zēngjiā,Động từ,"Tăng lên, thêm vào",今年公司的收入增加了。,Jīnnián gōngsī de shōurù zēngjiā l,Thu nhập của công ty năm nay đã tăng lên.
增长,zēngzhǎng,Động từ,"Tăng trưởng, sự tăng trưởng",公司的利润持续增长。,Gōngsī de lìrùn chíxù zēngzhǎng,Lợi nhuận của công ty liên tục tăng trưởng.
展开,zhǎnkāi,Động từ,"Mở ra, triển khai",会议结束后，大家展开了讨论。,"Huìyì jiéshù hòu, dàjiā zhǎnkāi le t","Sau khi cuộc họp kết thúc, mọi người bắt đầu thảo luận."
张,zhāng,Lượng từ,"Tờ, tấm (dùng cho các vật phẳ",桌子上有一张纸。,Zhuōzi shang yǒu yī zhāng zhǐ,Trên bàn có một tờ giấy.
照,zhào,Động từ,"Chiếu sáng, chụp (ảnh)",阳光照在草地上。,Yángguāng zhào zài cǎodì shang,Ánh nắng chiếu trên bãi cỏ.
者(志愿者),zhě (zhìyuàn,Danh từ,Người (Tình nguyện viên),这次活动有很多志愿者参加。,Zhè cì huódòng yǒu hěnduō zhìyu,Hoạt động này có rất nhiều tình nguyện viên tham gia.
真实,zhēnshí,Tính từ,"Chân thật, có thật, thật lòng",这是一个真实的故事。,Zhè shì yī gè zhēnshí de gùshi,Đây là một câu chuyện có thật.
争,zhēng,Động từ,"Tranh giành, tranh cãi",孩子们在争抢玩具。,Háizimen zài zhēngqiǎng wánjù,Lũ trẻ đang tranh giành đồ chơi.
争取,zhēngqǔ,Động từ,"Tranh thủ, cố gắng đạt được",我们要争取在期限前完成任务。,Wǒmen yào zhēngqǔ zài qíxiàn qiá,Chúng tôi phải cố gắng hoàn thành nhiệm vụ trước thời
整,zhěng,Tính từ,"Trọn, cả, toàn bộ",我们用了整两天时间。,Wǒmen yòngle zhěng liǎng tiān sh,Chúng tôi đã dùng trọn vẹn hai ngày.
整个,zhěnggè,Tính từ,"Toàn bộ, tất cả",他花了整个星期准备这次演讲。,Tā huā le zhěnggè xīngqī zhǔnbèi,Cậu ấy dành cả tuần để chuẩn bị cho lần thuyết trình này
整理,zhěnglǐ,Động từ,"Sắp xếp, thu dọn, dọn dẹp",她正在整理房间。,Tā zhèngzài zhěnglǐ fángjiān,Cô ấy đang dọn dẹp phòng.
整齐,zhěngqí,Tính từ,"Gọn gàng, ngăn nắp",他的书桌总是很整齐。,Tā de shūzhuō zǒngshì hěn zhěng,Bàn học của anh ấy luôn rất gọn gàng.
整体,zhěngtǐ,Danh từ,"Toàn thể, tổng thể",我们要从整体来看待问题。,Wǒmen yào cóng zhěngtǐ lái kàndà,Chúng ta phải nhìn nhận vấn đề một cách tổng thể.
整天,zhěngtiān,Danh từ,"Cả ngày, suốt cả ngày",他整天都在忙工作。,Tā zhěngtiān dōu zài máng gōngzu,Anh ấy bận rộn làm việc suốt cả ngày.
整整,zhěngzhěng,Phó từ,"Trọn, đúng, tròn",她等了他整整一个小时。,Tā děngle tā zhěngzhěng yīgè xiǎo,Cô ấy đã đợi anh ấy đúng một tiếng đồng hồ.
正(形),zhèng,Tính từ,"Chính, thẳng, đúng",请站在照片正中间。,Qǐng zhàn zài zhàopiàn zhèng zhō,Xin hãy đứng chính giữa bức ảnh.
正式,zhèngshì,Tính từ,Chính thức,这是一份正式合同。,Zhè shì yī fèn zhèngshì hétong,Đây là một hợp đồng chính thức.
证,zhèng,Động từ,"Chứng nhận, chứng minh",请出示你的有效证件。,Qǐng chūshì nǐ de yǒuxiào zhèngjià,Vui lòng xuất trình giấy tờ tùy thân có hiệu lực của bạn.
证件,zhèngjiàn,Danh từ,"Giấy tờ tùy thân, chứng từ",出国旅游需要带齐所有证件。,Chūguó lǚyóu xūyào dài qí suǒyǒu,Đi du lịch nước ngoài cần mang đầy đủ tất cả giấy tờ tùy
证据,zhèngjù,Danh từ,Chứng cứ,警方正在寻找犯罪证据。,Jǐngfāng zhèngzài xúnzhǎo fànzuì,Cảnh sát đang tìm kiếm bằng chứng phạm tội.
证明,zhèngmíng,Động từ,Chứng minh,请你证明你的身份。,Qǐng nǐ zhèngmíng nǐ de shēnfèn,Xin bạn chứng minh thân phận của mình.
支(量),zhī,Lượng từ,"Cây, cái (dùng cho vật dài, que",我买了一支钢笔。,Wǒ mǎile yī zhī gāngbǐ,Tôi đã mua một cây bút máy.
支持,zhīchí,Động từ,"Ủng hộ, hỗ trợ",我会永远支持你的决定。,Wǒ huì yǒngyuǎn zhīchí nǐ de juéd,Tôi sẽ luôn luôn ủng hộ quyết định của bạn.
支付,zhīfù,Động từ,"Chi trả, thanh toán",客户已经支付了全部费用。,Kèhù yǐjīng zhīfù le quánbù fèiyòng,Khách hàng đã thanh toán toàn bộ chi phí.
只,zhǐ,Phó từ,"Chỉ, vẻn vẹn",我只去过一次北京。,Wǒ zhǐ qùguo yī cì Běijīng,Tôi chỉ mới đến Bắc Kinh một lần.
直,zhí,Tính từ,"Thẳng, trực tiếp",请一直往前走。,Qǐng yīzhí wǎng qián zǒu,Vui lòng đi thẳng về phía trước.
直播,zhíbō,Động từ,"Phát sóng trực tiếp, livestream",他每天都会在网上直播玩游戏。,Tā měitiān dōu huì zài wǎngshàng,Anh ấy livestream chơi game trên mạng mỗi ngày.
直到,zhídào,Động từ,"Cho đến, mãi cho đến",直到他离开，我才发现。,"Zhídào tā líkāi, wǒ cái fāxiàn","Mãi cho đến khi anh ấy rời đi, tôi mới phát hiện ra."
值,zhí,Động từ,"Đáng giá, có giá trị",这本书很值。,Zhè běn shū hěn zhí,Quyển sách này rất đáng giá.
值得,zhídé,Động từ,"Đáng, xứng đáng",这部电影很值得一看。,Zhè bù diànyǐng hěn zhídé yī kàn,Bộ phim này rất đáng xem.
职工,zhígōng,Danh từ,Công nhân và nhân viên,公司的职工福利很好。,Gōngsī de zhígōng fúlì hěn hǎo,Phúc lợi nhân viên của công ty rất tốt.
职业,zhíyè,Danh từ,Nghề nghiệp,你的职业是什么？,Nǐ de zhíyè shì shénme,Nghề nghiệp của bạn là gì?
只好,zhǐhǎo,Phó từ,"Đành phải, chỉ còn cách",没票了，我们只好回家。,"Méi piào le, wǒmen zhǐhǎo huí jiā","Hết vé rồi, chúng tôi đành phải về nhà."
只是,zhǐshì,Phó từ,"Chỉ là, chẳng qua là",我只是说说而已。,Wǒ zhǐshì shuōshuō éryǐ,Tôi chỉ là nói chơi thôi.
只有,zhǐyǒu,Liên từ,Chỉ khi,只有努力，才能成功。,"Zhǐyǒu nǔlì, cái néng chénggōng","Chỉ khi bạn nỗ lực, mới có thể thành công."
指,zhǐ,Động từ,"Chỉ (ngón tay), chỉ vào",请你指一下地图上的位置。,Qǐng nǐ zhǐ yīxià dìtú shàng de wèi,Mời bạn chỉ vị trí trên bản đồ.
指出,zhǐchū,Động từ,Chỉ ra,老师指出了我的错误。,Lǎoshī zhǐchū le wǒ de cuòwù,Giáo viên đã chỉ ra lỗi sai của tôi.
指导,zhǐdǎo,Danh từ,"Sự hướng dẫn, sự chỉ đạo",他给我们提供了很好的指导。,Tā gěi wǒmen tígōng le hěn hǎo d,Anh ấy đã cung cấp sự chỉ đạo rất tốt cho chúng tôi.
至今,zhìjīn,Phó từ,"Cho đến nay, đến tận bây giờ",这仍然是我至今读过最好的书。,Zhè réngrán shì wǒ zhìjīn dú guò z,Đây vẫn là cuốn sách hay nhất mà tôi từng đọc cho đến
至少,zhìshǎo,Phó từ,"Ít nhất, tối thiểu",你至少应该试一试。,Nǐ zhìshǎo yīnggāi shì yī shì,Bạn ít nhất cũng nên thử một lần.
志愿,zhìyuàn,Danh từ,"Nguyện vọng, ước muốn",我报名了志愿服务。,Wǒ bàomíng le zhìyuàn fúwù,Tôi đã đăng ký tình nguyện phục vụ.
志愿者,zhìyuànzhě,Danh từ,Tình nguyện viên,志愿者们正在帮助灾民。,Zhìyuànzhě men zhèngzài bāngzh,Tình nguyện viên đang giúp đỡ nạn nhân thiên tai.
制定,zhìdìng,Động từ,"Đề ra, ban hành",我们需要制定一个新计划。,Wǒmen xūyào zhìdìng yīgè xīn jìhu,Chúng ta cần xây dựng một kế hoạch mới.
制度,zhìdù,Danh từ,"Chế độ, quy định",公司有严格的制度。,Gōngsī yǒu yángé de zhìdù,Công ty có chế độ/quy định nghiêm ngặt.
制造,zhìzào,Động từ,"Chế tạo, sản xuất",这家工厂制造汽车零件。,Zhè jiā gōngchǎng zhìzào qìchē lín,Nhà máy này chế tạo/sản xuất phụ tùng ô tô.
制作,zhìzuò,Động từ,"Chế tác, làm ra, sản xuất",她喜欢制作小礼物。,Tā xǐhuān zhìzuò xiǎo lǐwù,Cô ấy thích làm/chế tác những món quà nhỏ.
中部,zhōngbù,Danh từ,"Trung bộ, phần giữa",他住在中国的中部地区。,Tā zhù zài Zhōngguó de zhōngbù,Anh ấy sống ở khu vực trung bộ của Trung Quốc.
中华民族,zhōnghuá m,Danh từ,Dân tộc Trung Hoa,中华民族历史悠久。,Zhōnghuá mínzú lìshǐ yōujiǔ,Dân tộc Trung Hoa có lịch sử lâu đời.
终于,zhōngyú,Phó từ,"Cuối cùng, rốt cuộc",我们终于成功了。,Wǒmen zhōngyú chénggōng le,Chúng tôi cuối cùng cũng thành công rồi.
钟,zhōng,Danh từ,Đồng hồ; giờ,现在是三钟。,Xiànzài shì sān zhōng,Bây giờ là ba giờ.
种,zhǒng,Lượng từ,"Loại, chủng loại",我喜欢这种类的花。,Wǒ xǐhuān zhè zhǒnglèi de huā,Tôi thích loại hoa này.
种子,zhǒngzi,Danh từ,Hạt giống,把种子种到土里。,Bǎ zhǒngzi zhòng dào tǔ lǐ,Gieo hạt giống xuống đất.
重大,zhòngdà,Tính từ,"Trọng đại, to lớn, quan trọng",这是一个重大的决定。,Zhè shì yīgè zhòngdà de juédìng,Đây là một quyết định quan trọng/trọng đại.
周围,zhōuwéi,Danh từ,"Xung quanh, chu vi",周围环境很安静。,Zhōuwéi huánjìng hěn ānjìng,Môi trường xung quanh rất yên tĩnh.
猪,zhū,Danh từ,"Lợn, heo",她养了一头猪。,Tā yǎng le yī tóu zhū,Cô ấy nuôi một con lợn.
主持,zhǔchí,Động từ,"Chủ trì, dẫn chương trình",他主持会议。,Tā zhǔchí huìyì,Anh ấy chủ trì cuộc họp.
主动,zhǔdòng,Tính từ,Chủ động,她主动帮同学做作业。,Tā zhǔdòng bāng tóngxué zuò zuò,Cô ấy chủ động giúp bạn cùng lớp làm bài tập.
主任,zhǔrèn,Danh từ,"Chủ nhiệm, trưởng phòng",李主任今天不在。,Lǐ zhǔrèn jīntiān bú zài,Chủ nhiệm Lý hôm nay không có ở đây.
主意,zhǔyi,Danh từ,"Chủ kiến, ý kiến",这个主意不错。,Zhège zhǔyì bú cuò,Ý này không tệ đâu.
主张,zhǔzhāng,Động từ,"Chủ trương, đề xướng",我主张大家早点出发。,Wǒ zhǔzhāng dàjiā zǎodiǎn chūfā,Tôi đề nghị mọi người khởi hành sớm hơn.
注意,zhùyì,Động từ,"Chú ý, để ý, lưu tâm",在过马路时，大家一定要注意安全。,"Zài guò mǎlù shí, dàjiā yīdìng yào","Khi qua đường, mọi người nhất định phải chú ý an toàn."
祝,zhù,Động từ,"Chúc (chúc mừng, cầu chúc)",祝你生日快乐！,Zhù nǐ shēngrì kuàilè,Chúc bạn sinh nhật vui vẻ!
抓,zhuā,Động từ,"Bắt, tóm, nắm",他用手抓住了球。,Tā yòng shǒu zhuāzhù le qiú,Anh ấy dùng tay bắt được quả bóng.
抓住,zhuāzhù,Động từ,"Nắm lấy, tóm được, nắm bắt",我们要抓住这个机会，好好学习。,"Wǒmen yào zhuāzhù zhège jīhuì,","Chúng ta phải nắm bắt cơ hội này, học tập thật tốt."
专家,zhuānjiā,Danh từ,Chuyên gia,他是一位电脑专家。,Tā shì yī wèi diànnǎo zhuānjiā,Anh ấy là một chuyên gia máy tính.
专门,zhuānmén,Phó từ,"Chuyên môn, đặc biệt",我是专门来感谢你的。,Wǒ shì zhuānmén lái gǎnxiè nǐ de,Tôi đặc biệt đến để cảm ơn bạn.
专题,zhuāntí,Danh từ,"Chuyên đề, chủ đề chuyên sâ",这次会议讨论了一个重要的专题。,Zhè cì huìyì tǎolùn le yīgè zhòngyà,Cuộc họp này đã thảo luận một chuyên đề quan trọng.
专业,zhuānyè,Danh từ,"Chuyên ngành, ngành học",你的专业是什么？,Nǐ de zhuānyè shì shénme,Chuyên ngành của bạn là gì?
转,zhuǎn,Động từ,"Chuyển, quay, xoay",把文件转给经理。,Bǎ wénjiàn zhuǎn gěi jīnglǐ,Chuyển tài liệu cho giám đốc.
转变,zhuǎnbiàn,Động từ,"Chuyển biến, thay đổi",他的态度有了很大的转变。,Tā de tàidù yǒu le hěn dà de zhuǎ,Thái độ của anh ấy đã có sự thay đổi lớn.
状况,zhuàng kuàn,Danh từ,"Tình trạng, trạng thái",公司的经营状况良好。,Gōngsī de jīngyíng zhuàngkuàng li,Tình trạng kinh doanh của công ty tốt.
状态,zhuàngtài,Danh từ,Trạng thái,她最近的精神状态不太好。,Tā zuìjìn de jīngshén zhuàngtài bú,Tình trạng tinh thần của cô ấy gần đây không được tốt lắ
追,zhuī,Động từ,"Đuổi, theo đuổi",警察在追小偷。,Jǐngchá zài zhuī xiǎotōu,Cảnh sát đang đuổi theo tên trộm.
准,zhǔn,Tính từ,"Chuẩn, chính xác, đúng",他的射击很准。,Tā de shèjī hěn zhǔn,Cú bắn của anh ấy rất chuẩn.
资格,zīgé,Danh từ,"Tư cách, bằng cấp, điều kiện",他有参加比赛的资格。,Tā yǒu cānjiā bǐsài de zīgé,Anh ấy có đủ tư cách tham gia cuộc thi.
资金,zījīn,Danh từ,"Vốn, tiền vốn, quỹ",创业需要一定的资金。,Chuàngyè xūyào yídìng de zījīn,Khởi nghiệp cần có một khoản vốn nhất định.
子女,zǐnǚ,Danh từ,Con cái (con trai và con gái),他们有三个子女。,Tāmen yǒu sān ge zǐnǚ,Họ có ba người con.
自从,zìcóng,Giới từ,"Kể từ, từ khi",自从他走后，我就没见过他。,"Zìcóng tā zǒu hòu, wǒ jiù méi jiàng","Kể từ khi anh ấy đi, tôi chưa gặp lại anh ấy."
自动,zìdòng,Phó từ,"Tự giác, tự nguyện",他自动帮我整理房间。,Tā zìdòng bāng wǒ zhěnglǐ fángjiā,Anh ấy tự giác giúp tôi dọn phòng.
自觉,zìjué,Động từ,Tự giác,我们应该自觉遵守规定。,Wǒmen yīnggāi zìjué zūnshǒu guīd,Chúng ta nên tự giác tuân thủ quy định.
自然,zìrán,Danh từ,"Tự nhiên, thiên nhiên",大自然的美丽。,Dà zìrán de měilì,Vẻ đẹp của thiên nhiên.
自身,zìshēn,Danh từ,"Bản thân, chính mình",每个人都要保护自身安全。,Měi gèrén dōu yào bǎohù zìshēn ā,Mỗi người đều phải bảo vệ an toàn cho chính mình.
自主,zìzhǔ,Động từ,"Tự chủ, độc lập",她在经济上很自主。,Tā zài jīngjì shàng hěn zìzhǔ,Cô ấy rất tự chủ về mặt kinh tế.
总,zǒng,Động từ,"Tập hợp, tổng hợp",我们要总结这次活动的经验。,Wǒmen yào zǒngjié zhè cì huódòn,Chúng ta cần tổng kết kinh nghiệm của hoạt động lần nà
总结,zǒngjié,Động từ,"Kết luận, đúc kết",请你总结一下会议内容。,Qǐng nǐ zǒngjié yīxià huìyì nèiróng,Xin bạn tổng kết lại nội dung cuộc họp.
总是,zǒngshì,Phó từ,"Luôn luôn, lúc nào cũng",她总是笑得很开心。,Tā zǒng shì xiào de hěn kāixīn,Cô ấy lúc nào cũng cười rất vui.
足够,zúgòu,Tính từ,"Đủ đầy, thỏa mãn",他有足够的能力和经验，很快就找到,Tā yǒu zúgòu de nénglì hé jīngyàn,"Anh ấy có đủ năng lực và kinh nghiệm, nên rất nhanh đã"
足球,zúqiú,Danh từ,Bóng đá,他喜欢踢足球。,Tā xǐhuān tī zúqiú,Anh ấy thích đá bóng.
组合,zǔhé,Danh từ,"Tổ hợp, kết hợp",我们的组合很强。,Wǒmen de zǔhé hěn qiáng,Tổ hợp của chúng tôi rất mạnh.
左右,zuǒyòu,Danh từ,"Xung quanh, khoảng",他看起来三十岁左右。,Tā kàn qǐlái sānshí suì zuǒyòu,Anh ấy trông khoảng chừng ba mươi tuổi.
作品,zuòpǐn,Danh từ,Tác phẩm,这是一部优秀的作品。,Zhè shì yī bù yōuxiù de zuòpǐn,Đây là một tác phẩm xuất sắc.
作者,zuòzhě,Danh từ,Tác giả,这本书的作者是鲁迅。,Zhè běn shū de zuòzhě shì Lǔ Xùn,Tác giả của cuốn sách này là Lỗ Tấn.
做客,zuòkè,Động từ,"Làm khách, đến thăm",欢迎你来我家做客。,Huānyíng nǐ lái wǒ jiā zuòkè,Hoan nghênh bạn đến nhà tôi chơi.
